Id,Expected
img303.jpg,krusty_the_clown
img304.jpg,ned_flanders
img305.jpg,nelson_muntz
img306.jpg,marge_simpson
img307.jpg,apu_nahasapeemapetilon
img308.jpg,sideshow_bob
img309.jpg,homer_simpson
img31.jpg,comic_book_guy
img310.jpg,edna_krabappel
img311.jpg,lisa_simpson
img312.jpg,kent_brockman
img313.jpg,milhouse_van_houten
img314.jpg,apu_nahasapeemapetilon
img315.jpg,moe_szyslak
img316.jpg,apu_nahasapeemapetilon
img317.jpg,snake_jailbird
img318.jpg,milhouse_van_houten
img319.jpg,comic_book_guy
img32.jpg,lisa_simpson
img320.jpg,nelson_muntz
img321.jpg,charles_montgomery_burns
img322.jpg,bart_simpson
img323.jpg,lisa_simpson
img324.jpg,nelson_muntz
img325.jpg,moe_szyslak
img326.jpg,moe_szyslak
img327.jpg,charles_montgomery_burns
img328.jpg,edna_krabappel
img329.jpg,ned_flanders
img33.jpg,marge_simpson
img330.jpg,apu_nahasapeemapetilon
img331.jpg,milhouse_van_houten
img332.jpg,moe_szyslak
img333.jpg,moe_szyslak
img334.jpg,comic_book_guy
img335.jpg,principal_skinner
img336.jpg,marge_simpson
img337.jpg,krusty_the_clown
img338.jpg,ned_flanders
img339.jpg,principal_skinner
img34.jpg,ned_flanders
img340.jpg,marge_simpson
img341.jpg,bart_simpson
img342.jpg,ned_flanders
img343.jpg,kent_brockman
img344.jpg,mayor_quimby
img345.jpg,comic_book_guy
img346.jpg,lenny_leonard
img347.jpg,chief_wiggum
img348.jpg,charles_montgomery_burns
img349.jpg,sideshow_bob
img35.jpg,sideshow_bob
img350.jpg,principal_skinner
img351.jpg,homer_simpson
img352.jpg,krusty_the_clown
img353.jpg,homer_simpson
img354.jpg,abraham_grampa_simpson
img355.jpg,principal_skinner
img356.jpg,homer_simpson
img357.jpg,edna_krabappel
img358.jpg,charles_montgomery_burns
img359.jpg,krusty_the_clown
img36.jpg,chief_wiggum
img360.jpg,nelson_muntz
img361.jpg,lenny_leonard
img362.jpg,ned_flanders
img363.jpg,chief_wiggum
img364.jpg,sideshow_bob
img365.jpg,lisa_simpson
img366.jpg,lenny_leonard
img367.jpg,sideshow_bob
img368.jpg,sideshow_bob
img369.jpg,homer_simpson
img37.jpg,waylon_smithers
img370.jpg,lenny_leonard
img371.jpg,nelson_muntz
img372.jpg,homer_simpson
img373.jpg,homer_simpson
img374.jpg,kent_brockman
img375.jpg,abraham_grampa_simpson
img376.jpg,nelson_muntz
img377.jpg,ned_flanders
img378.jpg,milhouse_van_houten
img379.jpg,bart_simpson
img38.jpg,moe_szyslak
img380.jpg,principal_skinner
img381.jpg,sideshow_bob
img382.jpg,bart_simpson
img383.jpg,principal_skinner
img384.jpg,sideshow_bob
img385.jpg,bart_simpson
img386.jpg,charles_montgomery_burns
img387.jpg,moe_szyslak
img388.jpg,marge_simpson
img389.jpg,principal_skinner
img39.jpg,lisa_simpson
img390.jpg,lisa_simpson
img391.jpg,apu_nahasapeemapetilon
img392.jpg,principal_skinner
img393.jpg,abraham_grampa_simpson
img394.jpg,homer_simpson
img395.jpg,milhouse_van_houten
img396.jpg,abraham_grampa_simpson
img397.jpg,edna_krabappel
img398.jpg,mayor_quimby
img399.jpg,bart_simpson
img4.jpg,lisa_simpson
img40.jpg,moe_szyslak
img400.jpg,abraham_grampa_simpson
img401.jpg,chief_wiggum
img402.jpg,krusty_the_clown
img403.jpg,milhouse_van_houten
img404.jpg,mayor_quimby
img405.jpg,principal_skinner
img406.jpg,edna_krabappel
img407.jpg,homer_simpson
img408.jpg,comic_book_guy
img409.jpg,kent_brockman
img41.jpg,homer_simpson
img410.jpg,principal_skinner
img411.jpg,kent_brockman
img412.jpg,krusty_the_clown
img413.jpg,nelson_muntz
img414.jpg,milhouse_van_houten
img415.jpg,sideshow_bob
img416.jpg,lenny_leonard
img417.jpg,abraham_grampa_simpson
img418.jpg,bart_simpson
img419.jpg,lenny_leonard
img42.jpg,comic_book_guy
img420.jpg,principal_skinner
img421.jpg,bart_simpson
img422.jpg,milhouse_van_houten
img423.jpg,lenny_leonard
img424.jpg,edna_krabappel
img425.jpg,abraham_grampa_simpson
img426.jpg,marge_simpson
img427.jpg,sideshow_bob
img428.jpg,marge_simpson
img429.jpg,kent_brockman
img43.jpg,mayor_quimby
img430.jpg,homer_simpson
img431.jpg,krusty_the_clown
img432.jpg,krusty_the_clown
img433.jpg,milhouse_van_houten
img434.jpg,lisa_simpson
img435.jpg,ned_flanders
img436.jpg,lisa_simpson
img437.jpg,principal_skinner
img438.jpg,krusty_the_clown
img439.jpg,lenny_leonard
img44.jpg,edna_krabappel
img440.jpg,sideshow_bob
img441.jpg,marge_simpson
img442.jpg,comic_book_guy
img443.jpg,apu_nahasapeemapetilon
img444.jpg,chief_wiggum
img445.jpg,lisa_simpson
img446.jpg,milhouse_van_houten
img447.jpg,snake_jailbird
img448.jpg,charles_montgomery_burns
img449.jpg,sideshow_bob
img45.jpg,sideshow_bob
img450.jpg,sideshow_bob
img451.jpg,abraham_grampa_simpson
img452.jpg,edna_krabappel
img453.jpg,comic_book_guy
img454.jpg,charles_montgomery_burns
img455.jpg,ned_flanders
img456.jpg,moe_szyslak
img457.jpg,ned_flanders
img458.jpg,mayor_quimby
img459.jpg,ned_flanders
img46.jpg,krusty_the_clown
img460.jpg,edna_krabappel
img461.jpg,principal_skinner
img462.jpg,nelson_muntz
img463.jpg,principal_skinner
img464.jpg,edna_krabappel
img465.jpg,lenny_leonard
img466.jpg,milhouse_van_houten
img467.jpg,kent_brockman
img468.jpg,sideshow_bob
img469.jpg,principal_skinner
img47.jpg,moe_szyslak
img470.jpg,principal_skinner
img471.jpg,homer_simpson
img472.jpg,homer_simpson
img473.jpg,sideshow_bob
img474.jpg,milhouse_van_houten
img475.jpg,bart_simpson
img476.jpg,moe_szyslak
img477.jpg,charles_montgomery_burns
img478.jpg,charles_montgomery_burns
img479.jpg,apu_nahasapeemapetilon
img48.jpg,moe_szyslak
img480.jpg,milhouse_van_houten
img481.jpg,charles_montgomery_burns
img482.jpg,comic_book_guy
img483.jpg,sideshow_bob
img484.jpg,marge_simpson
img485.jpg,principal_skinner
img486.jpg,homer_simpson
img487.jpg,krusty_the_clown
img488.jpg,apu_nahasapeemapetilon
img489.jpg,abraham_grampa_simpson
img49.jpg,milhouse_van_houten
img490.jpg,lisa_simpson
img491.jpg,apu_nahasapeemapetilon
img492.jpg,lisa_simpson
img493.jpg,principal_skinner
img494.jpg,kent_brockman
img495.jpg,nelson_muntz
img496.jpg,comic_book_guy
img497.jpg,milhouse_van_houten
img498.jpg,charles_montgomery_burns
img499.jpg,comic_book_guy
img5.jpg,principal_skinner
img50.jpg,bart_simpson
img500.jpg,abraham_grampa_simpson
img501.jpg,edna_krabappel
img502.jpg,ned_flanders
img503.jpg,krusty_the_clown
img504.jpg,lisa_simpson
img505.jpg,lisa_simpson
img506.jpg,abraham_grampa_simpson
img507.jpg,homer_simpson
img508.jpg,krusty_the_clown
img509.jpg,comic_book_guy
img51.jpg,comic_book_guy
img510.jpg,moe_szyslak
img511.jpg,marge_simpson
img512.jpg,charles_montgomery_burns
img513.jpg,bart_simpson
img514.jpg,chief_wiggum
img515.jpg,comic_book_guy
img516.jpg,mayor_quimby
img517.jpg,krusty_the_clown
img518.jpg,krusty_the_clown
img519.jpg,milhouse_van_houten
img52.jpg,milhouse_van_houten
img520.jpg,kent_brockman
img521.jpg,edna_krabappel
img522.jpg,lisa_simpson
img523.jpg,principal_skinner
img524.jpg,bart_simpson
img525.jpg,abraham_grampa_simpson
img526.jpg,milhouse_van_houten
img527.jpg,chief_wiggum
img528.jpg,apu_nahasapeemapetilon
img529.jpg,charles_montgomery_burns
img53.jpg,krusty_the_clown
img530.jpg,bart_simpson
img531.jpg,comic_book_guy
img532.jpg,homer_simpson
img533.jpg,bart_simpson
img534.jpg,abraham_grampa_simpson
img535.jpg,lenny_leonard
img536.jpg,ned_flanders
img537.jpg,chief_wiggum
img538.jpg,lenny_leonard
img539.jpg,moe_szyslak
img54.jpg,milhouse_van_houten
img540.jpg,lisa_simpson
img541.jpg,homer_simpson
img542.jpg,lisa_simpson
img543.jpg,abraham_grampa_simpson
img544.jpg,principal_skinner
img545.jpg,nelson_muntz
img546.jpg,milhouse_van_houten
img547.jpg,krusty_the_clown
img548.jpg,homer_simpson
img549.jpg,marge_simpson
img55.jpg,sideshow_bob
img550.jpg,ned_flanders
img551.jpg,lenny_leonard
img552.jpg,milhouse_van_houten
img553.jpg,krusty_the_clown
img554.jpg,apu_nahasapeemapetilon
img555.jpg,mayor_quimby
img556.jpg,chief_wiggum
img557.jpg,bart_simpson
img558.jpg,marge_simpson
img559.jpg,milhouse_van_houten
img56.jpg,nelson_muntz
img560.jpg,mayor_quimby
img561.jpg,krusty_the_clown
img562.jpg,chief_wiggum
img563.jpg,moe_szyslak
img564.jpg,apu_nahasapeemapetilon
img565.jpg,mayor_quimby
img566.jpg,sideshow_bob
img567.jpg,mayor_quimby
img568.jpg,principal_skinner
img569.jpg,mayor_quimby
img57.jpg,lisa_simpson
img570.jpg,apu_nahasapeemapetilon
img571.jpg,nelson_muntz
img572.jpg,abraham_grampa_simpson
img573.jpg,ned_flanders
img574.jpg,moe_szyslak
img575.jpg,abraham_grampa_simpson
img576.jpg,kent_brockman
img577.jpg,abraham_grampa_simpson
img578.jpg,moe_szyslak
img579.jpg,comic_book_guy
img58.jpg,kent_brockman
img580.jpg,krusty_the_clown
img581.jpg,chief_wiggum
img582.jpg,homer_simpson
img583.jpg,lisa_simpson
img584.jpg,lenny_leonard
img585.jpg,apu_nahasapeemapetilon
img586.jpg,comic_book_guy
img587.jpg,apu_nahasapeemapetilon
img588.jpg,abraham_grampa_simpson
img589.jpg,nelson_muntz
img59.jpg,bart_simpson
img590.jpg,moe_szyslak
img591.jpg,chief_wiggum
img592.jpg,ned_flanders
img593.jpg,principal_skinner
img594.jpg,kent_brockman
img595.jpg,ned_flanders
img596.jpg,charles_montgomery_burns
img597.jpg,homer_simpson
img598.jpg,krusty_the_clown
img599.jpg,edna_krabappel
img6.jpg,krusty_the_clown
img60.jpg,bart_simpson
img600.jpg,chief_wiggum
img601.jpg,apu_nahasapeemapetilon
img602.jpg,moe_szyslak
img603.jpg,homer_simpson
img604.jpg,principal_skinner
img605.jpg,comic_book_guy
img606.jpg,abraham_grampa_simpson
img607.jpg,abraham_grampa_simpson
img608.jpg,apu_nahasapeemapetilon
img609.jpg,bart_simpson
img61.jpg,chief_wiggum
img610.jpg,marge_simpson
img611.jpg,homer_simpson
img612.jpg,marge_simpson
img613.jpg,bart_simpson
img614.jpg,sideshow_bob
img615.jpg,lisa_simpson
img616.jpg,charles_montgomery_burns
img617.jpg,moe_szyslak
img618.jpg,ned_flanders
img619.jpg,sideshow_bob
img62.jpg,chief_wiggum
img620.jpg,krusty_the_clown
img621.jpg,bart_simpson
img622.jpg,marge_simpson
img623.jpg,ned_flanders
img624.jpg,mayor_quimby
img625.jpg,sideshow_bob
img626.jpg,nelson_muntz
img627.jpg,homer_simpson
img628.jpg,ned_flanders
img629.jpg,lenny_leonard
img63.jpg,abraham_grampa_simpson
img630.jpg,bart_simpson
img631.jpg,sideshow_bob
img632.jpg,charles_montgomery_burns
img633.jpg,abraham_grampa_simpson
img634.jpg,ned_flanders
img635.jpg,sideshow_bob
img636.jpg,homer_simpson
img637.jpg,homer_simpson
img638.jpg,lisa_simpson
img639.jpg,homer_simpson
img64.jpg,charles_montgomery_burns
img640.jpg,ned_flanders
img641.jpg,sideshow_bob
img642.jpg,moe_szyslak
img643.jpg,chief_wiggum
img644.jpg,apu_nahasapeemapetilon
img645.jpg,sideshow_bob
img646.jpg,chief_wiggum
img647.jpg,marge_simpson
img648.jpg,krusty_the_clown
img649.jpg,marge_simpson
img65.jpg,abraham_grampa_simpson
img650.jpg,sideshow_bob
img651.jpg,lenny_leonard
img652.jpg,homer_simpson
img653.jpg,charles_montgomery_burns
img654.jpg,kent_brockman
img655.jpg,principal_skinner
img656.jpg,ned_flanders
img657.jpg,lisa_simpson
img658.jpg,sideshow_bob
img659.jpg,charles_montgomery_burns
img66.jpg,principal_skinner
img660.jpg,nelson_muntz
img661.jpg,edna_krabappel
img662.jpg,comic_book_guy
img663.jpg,chief_wiggum
img664.jpg,homer_simpson
img665.jpg,ned_flanders
img666.jpg,sideshow_bob
img667.jpg,moe_szyslak
img668.jpg,comic_book_guy
img669.jpg,moe_szyslak
img67.jpg,milhouse_van_houten
img670.jpg,charles_montgomery_burns
img671.jpg,kent_brockman
img672.jpg,milhouse_van_houten
img673.jpg,abraham_grampa_simpson
img674.jpg,ned_flanders
img675.jpg,charles_montgomery_burns
img676.jpg,moe_szyslak
img677.jpg,nelson_muntz
img678.jpg,ned_flanders
img679.jpg,homer_simpson
img68.jpg,sideshow_bob
img680.jpg,kent_brockman
img681.jpg,apu_nahasapeemapetilon
img682.jpg,homer_simpson
img683.jpg,sideshow_bob
img684.jpg,homer_simpson
img685.jpg,nelson_muntz
img686.jpg,lenny_leonard
img687.jpg,ned_flanders
img688.jpg,moe_szyslak
img689.jpg,bart_simpson
img69.jpg,bart_simpson
img690.jpg,kent_brockman
img691.jpg,nelson_muntz
img692.jpg,charles_montgomery_burns
img693.jpg,milhouse_van_houten
img694.jpg,milhouse_van_houten
img695.jpg,principal_skinner
img696.jpg,kent_brockman
img697.jpg,krusty_the_clown
img698.jpg,milhouse_van_houten
img699.jpg,bart_simpson
img7.jpg,lenny_leonard
img70.jpg,abraham_grampa_simpson
img700.jpg,abraham_grampa_simpson
img701.jpg,kent_brockman
img702.jpg,apu_nahasapeemapetilon
img703.jpg,comic_book_guy
img704.jpg,mayor_quimby
img705.jpg,moe_szyslak
img706.jpg,kent_brockman
img707.jpg,milhouse_van_houten
img708.jpg,apu_nahasapeemapetilon
img709.jpg,marge_simpson
img71.jpg,moe_szyslak
img710.jpg,moe_szyslak
img711.jpg,lenny_leonard
img712.jpg,lenny_leonard
img713.jpg,milhouse_van_houten
img714.jpg,charles_montgomery_burns
img715.jpg,edna_krabappel
img716.jpg,mayor_quimby
img717.jpg,moe_szyslak
img718.jpg,apu_nahasapeemapetilon
img719.jpg,principal_skinner
img72.jpg,principal_skinner
img720.jpg,lenny_leonard
img721.jpg,edna_krabappel
img722.jpg,mayor_quimby
img723.jpg,homer_simpson
img724.jpg,ned_flanders
img725.jpg,krusty_the_clown
img726.jpg,lenny_leonard
img727.jpg,homer_simpson
img728.jpg,homer_simpson
img729.jpg,bart_simpson
img73.jpg,kent_brockman
img730.jpg,apu_nahasapeemapetilon
img731.jpg,apu_nahasapeemapetilon
img732.jpg,sideshow_bob
img733.jpg,edna_krabappel
img734.jpg,chief_wiggum
img735.jpg,comic_book_guy
img736.jpg,sideshow_bob
img737.jpg,charles_montgomery_burns
img738.jpg,chief_wiggum
img739.jpg,bart_simpson
img74.jpg,abraham_grampa_simpson
img740.jpg,abraham_grampa_simpson
img741.jpg,moe_szyslak
img742.jpg,edna_krabappel
img743.jpg,ned_flanders
img744.jpg,abraham_grampa_simpson
img745.jpg,lenny_leonard
img746.jpg,sideshow_bob
img747.jpg,milhouse_van_houten
img748.jpg,mayor_quimby
img749.jpg,apu_nahasapeemapetilon
img75.jpg,krusty_the_clown
img750.jpg,mayor_quimby
img751.jpg,sideshow_bob
img752.jpg,sideshow_bob
img753.jpg,principal_skinner
img754.jpg,chief_wiggum
img755.jpg,charles_montgomery_burns
img756.jpg,comic_book_guy
img757.jpg,chief_wiggum
img758.jpg,krusty_the_clown
img759.jpg,ned_flanders
img76.jpg,ned_flanders
img760.jpg,principal_skinner
img761.jpg,kent_brockman
img762.jpg,moe_szyslak
img763.jpg,krusty_the_clown
img764.jpg,chief_wiggum
img765.jpg,ned_flanders
img766.jpg,bart_simpson
img767.jpg,bart_simpson
img768.jpg,marge_simpson
img769.jpg,moe_szyslak
img77.jpg,edna_krabappel
img770.jpg,abraham_grampa_simpson
img771.jpg,bart_simpson
img772.jpg,comic_book_guy
img773.jpg,abraham_grampa_simpson
img774.jpg,lisa_simpson
img775.jpg,marge_simpson
img776.jpg,nelson_muntz
img777.jpg,kent_brockman
img778.jpg,principal_skinner
img779.jpg,principal_skinner
img78.jpg,charles_montgomery_burns
img780.jpg,milhouse_van_houten
img781.jpg,principal_skinner
img782.jpg,bart_simpson
img783.jpg,homer_simpson
img784.jpg,chief_wiggum
img785.jpg,milhouse_van_houten
img786.jpg,ned_flanders
img787.jpg,principal_skinner
img788.jpg,kent_brockman
img789.jpg,edna_krabappel
img79.jpg,mayor_quimby
img790.jpg,comic_book_guy
img791.jpg,charles_montgomery_burns
img792.jpg,chief_wiggum
img793.jpg,homer_simpson
img794.jpg,sideshow_bob
img795.jpg,ned_flanders
img796.jpg,nelson_muntz
img797.jpg,homer_simpson
img798.jpg,principal_skinner
img799.jpg,sideshow_bob
img8.jpg,principal_skinner
img80.jpg,milhouse_van_houten
img800.jpg,abraham_grampa_simpson
img801.jpg,homer_simpson
img802.jpg,chief_wiggum
img803.jpg,milhouse_van_houten
img804.jpg,edna_krabappel
img805.jpg,charles_montgomery_burns
img806.jpg,milhouse_van_houten
img807.jpg,moe_szyslak
img808.jpg,principal_skinner
img809.jpg,edna_krabappel
img81.jpg,principal_skinner
img810.jpg,homer_simpson
img811.jpg,comic_book_guy
img812.jpg,sideshow_bob
img813.jpg,edna_krabappel
img814.jpg,kent_brockman
img815.jpg,principal_skinner
img816.jpg,marge_simpson
img817.jpg,apu_nahasapeemapetilon
img818.jpg,homer_simpson
img819.jpg,milhouse_van_houten
img82.jpg,moe_szyslak
img820.jpg,edna_krabappel
img821.jpg,moe_szyslak
img822.jpg,marge_simpson
img823.jpg,comic_book_guy
img824.jpg,homer_simpson
img825.jpg,comic_book_guy
img826.jpg,apu_nahasapeemapetilon
img827.jpg,comic_book_guy
img828.jpg,homer_simpson
img829.jpg,sideshow_bob
img83.jpg,homer_simpson
img830.jpg,moe_szyslak
img831.jpg,chief_wiggum
img832.jpg,nelson_muntz
img833.jpg,sideshow_bob
img834.jpg,sideshow_bob
img835.jpg,abraham_grampa_simpson
img836.jpg,edna_krabappel
img837.jpg,bart_simpson
img838.jpg,moe_szyslak
img839.jpg,charles_montgomery_burns
img84.jpg,chief_wiggum
img840.jpg,lisa_simpson
img841.jpg,abraham_grampa_simpson
img842.jpg,ned_flanders
img843.jpg,moe_szyslak
img844.jpg,krusty_the_clown
img845.jpg,ned_flanders
img846.jpg,comic_book_guy
img847.jpg,marge_simpson
img848.jpg,charles_montgomery_burns
img849.jpg,chief_wiggum
img85.jpg,marge_simpson
img850.jpg,sideshow_bob
img851.jpg,lenny_leonard
img852.jpg,lisa_simpson
img853.jpg,principal_skinner
img854.jpg,abraham_grampa_simpson
img855.jpg,kent_brockman
img856.jpg,moe_szyslak
img857.jpg,marge_simpson
img858.jpg,sideshow_bob
img859.jpg,marge_simpson
img86.jpg,lisa_simpson
img860.jpg,homer_simpson
img861.jpg,charles_montgomery_burns
img862.jpg,marge_simpson
img863.jpg,lenny_leonard
img864.jpg,edna_krabappel
img865.jpg,krusty_the_clown
img866.jpg,marge_simpson
img867.jpg,nelson_muntz
img868.jpg,krusty_the_clown
img869.jpg,lisa_simpson
img87.jpg,lisa_simpson
img870.jpg,nelson_muntz
img871.jpg,marge_simpson
img872.jpg,milhouse_van_houten
img873.jpg,comic_book_guy
img874.jpg,milhouse_van_houten
img875.jpg,homer_simpson
img876.jpg,apu_nahasapeemapetilon
img877.jpg,lenny_leonard
img878.jpg,sideshow_bob
img879.jpg,abraham_grampa_simpson
img88.jpg,chief_wiggum
img880.jpg,ned_flanders
img881.jpg,lisa_simpson
img882.jpg,homer_simpson
img883.jpg,abraham_grampa_simpson
img884.jpg,marge_simpson
img885.jpg,bart_simpson
img886.jpg,principal_skinner
img887.jpg,homer_simpson
img888.jpg,charles_montgomery_burns
img889.jpg,principal_skinner
img89.jpg,sideshow_bob
img890.jpg,ned_flanders
img891.jpg,charles_montgomery_burns
img892.jpg,krusty_the_clown
img893.jpg,bart_simpson
img894.jpg,sideshow_bob
img895.jpg,principal_skinner
img896.jpg,homer_simpson
img897.jpg,milhouse_van_houten
img898.jpg,moe_szyslak
img899.jpg,ned_flanders
img9.jpg,nelson_muntz
img90.jpg,nelson_muntz
img900.jpg,marge_simpson
img901.jpg,apu_nahasapeemapetilon
img902.jpg,moe_szyslak
img903.jpg,charles_montgomery_burns
img904.jpg,nelson_muntz
img905.jpg,comic_book_guy
img906.jpg,principal_skinner
img907.jpg,ned_flanders
img908.jpg,moe_szyslak
img909.jpg,sideshow_bob
img91.jpg,ned_flanders
img910.jpg,moe_szyslak
img911.jpg,chief_wiggum
img912.jpg,mayor_quimby
